5
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
43
5
4
3
2
2
1
2
2
2
2
2
6
3
3
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
57
1
2
1
1
27
1
51
29
12
4
7
22
11
4
1
10
2
1
4
1
26
6
44
20
32
1
1
1
16
55
4
60
17
9
37
6
2
1
6
6
31
4
1
13
1
2
3
3
10
26
10
8
20
8
32
14
10
1
24
4
13
1
9
10
18
2
13
3
2
1
2
22
7
6
9
18
6
2
15
2
4
43
7
1
9
2
35
11
1
1
14
10
6
8
3
1
31
4
28
2
2
1
7
1
3
5
16
7
25
13
3
6
1
9
1
9
4
2
1
23
4
1
4
3
20
1
3
8
1
1
1
2
2
8
3
3
3
11
1
2
1
5
1
1
1
6
12
4
7
2
7
1
1
3
1
2
1
1
29
7
21
1
2
2
9
4
1
1
8
3
2
5
2
2
3
4
2
3
1
10
1
7
1
2
3
1
2
1
1
1
2
3
1
1
3
6
1
2
1
9
2
2
1
7
2
2
4
5
1
1
1
1
9
1
13
1
2
5
24
1
2
1
4
1
1
3
1
5
2
1
1
1
1
1
3
1
2
5
5
1
2
4
3
1
2
2
1
3
3
1
4
3
1
1
2
3
1
6
2
2
1
8
2
8
1
1
5
1
1
1
1
1
2
5
1
1
4
6
6
1
1
5
1
2
7
1
4
7
4
2
34
10
4
4
8
5
4
4
4
4
4
4
4
4
4
4
38
2
1
1
1
1
2
1
1
1
1
2
3
3
1
6
1
3
1
1
1
2
7
1
1
3
1
1
1
1
1
1
1
1
2
1
3
2
1
1
1
1
2
4
1
1
1
5
1
1
1
3
5
1
2
4
6
1
1
1
1
1
1
12
6
19
1
5
1
1
1
9
1
8
5
2
4
1
3
1
1
4
4
1
2
1
1
4
3
2
3
6
2
1
1
1
1
1
1
5
5
3
1
1
1
1
1
4
3
1
4
3
1
1
1
2
1
2
4
1
1
1
3
7
2
1
1
2
1
1
1
1
2
1
1
2
1
2
1
1
1
1
1
1
1
1
1
1
1
2
1
1
3
1
3
1
2
1
4
2
2
3
6
2
1
1
2
1
1
1
5
1
1
1
1
1
1
1
1
1
2
1
1
1
3
1
45
1
1
1
5
1
1
1
5
3
1
1
1
1
1
1
1
1
2
1
1
2
1
1
3
1
3
2
1
1
1
1
3
1
1
1
5
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
2
1
1
1
1
1
1
3
1
1
2
1
1
1
1
1
1
1
2
1
1
49
1
1
2
1
1
1
1
1
2
1
2
10
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
6
2
2
2
1
1
1
1
1
1
4
2
1
1
1
1
2
2
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
16
20
1
1
9
2
1
1
1
2
1
1
1
1
8
1
1
1
4
1
2
1
1
1
1
1
1
1
1
7
7
8
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
1
1
1
1
3
1
1
2
1
1
5
1
1
1
1
1
1
2
2
2
1
1
1
2
1
1
1
1
1
1
1
1
8
1
1
1
1
1
1
1
4
1
1
2
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
2
1
2
1
1
1
1
1
1
1
1
1
1
1
